weights,total_change,ret_std,change_per_ret_std,d2,d3,d4,same_sign_days
"PEBBLES_L:0.471, PEBBLES_M:-0.118, PEBBLES_S:0.765, PEBBLES_XL:-0.118, PEBBLES_XS:-1.000",1262.2927999999965,20.799483171412547,60.688661809392016,1041.3973999999998,1431.8873999999978,-1210.992000000001,False
"PEBBLES_L:0.923, PEBBLES_M:-0.231, PEBBLES_S:-1.000, PEBBLES_XL:0.154, PEBBLES_XS:0.154",1304.2047999999993,21.58711659015482,60.41588715904766,1427.5300999999993,108.23895000000016,-231.56425000000013,False
"PEBBLES_L:0.429, PEBBLES_M:0.429, PEBBLES_S:0.429, PEBBLES_XL:-0.286, PEBBLES_XS:-1.000",1301.597499999998,21.57336517834134,60.33354042079358,163.43184999999903,2828.4851499999986,-1690.3194999999996,False
"PEBBLES_L:-0.062, PEBBLES_M:0.875, PEBBLES_S:-1.000, PEBBLES_XL:-0.062, PEBBLES_XS:0.250",1234.875,20.480289282163533,60.29577917512443,-746.28125,1701.375,279.78125,False
"PEBBLES_L:1.000, PEBBLES_M:-0.471, PEBBLES_S:-0.471, PEBBLES_XL:0.118, PEBBLES_XS:-0.176",1127.8725499999985,18.72095382507794,60.24653233689084,1738.6412499999997,48.08654999999908,-658.8552500000003,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.231, PEBBLES_S:0.154, PEBBLES_XL:0.538, PEBBLES_XS:0.538",1593.1519500000031,26.61421556924122,59.86093957400918,923.0968999999996,-2876.4297999999976,3546.484850000001,False
"PEBBLES_L:-0.091, PEBBLES_M:-1.000, PEBBLES_S:-0.545, PEBBLES_XL:0.818, PEBBLES_XS:0.818",2222.6654,37.1468215361295,59.83460517175623,2844.1159000000016,-4278.715750000001,3657.2652499999995,False
"PEBBLES_L:0.786, PEBBLES_M:-1.000, PEBBLES_S:-0.286, PEBBLES_XL:0.429, PEBBLES_XS:0.071",1514.5237999999988,25.3522626572153,59.739196476372996,2741.9687000000004,-2036.9538500000015,809.5089499999999,False
"PEBBLES_L:0.062, PEBBLES_M:1.000, PEBBLES_S:-0.562, PEBBLES_XL:-0.250, PEBBLES_XS:-0.250",1193.5625,20.00948226146512,59.649844229033334,-937.3125,2883.46875,-752.59375,False
"PEBBLES_L:-1.000, PEBBLES_M:0.818, PEBBLES_S:0.818, PEBBLES_XL:-0.091, PEBBLES_XS:-0.545",1468.8954500000018,24.629990480135408,59.63849036745248,-866.0928999999992,1426.6198999999992,908.3684500000018,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.286, PEBBLES_S:0.786, PEBBLES_XL:0.429, PEBBLES_XS:0.071",1504.5767499999968,25.25504041389249,59.575305576321604,954.1229499999997,-2367.442600000001,2917.8963999999983,False
"PEBBLES_L:0.875, PEBBLES_M:0.250, PEBBLES_S:-1.000, PEBBLES_XL:-0.062, PEBBLES_XS:-0.062",1211.90625,20.3990935796069,59.40980883638624,576.0625,1641.6875,-1005.84375,False
"PEBBLES_L:-1.000, PEBBLES_M:0.250, PEBBLES_S:0.250, PEBBLES_XL:0.250, PEBBLES_XS:0.250",1114.25,18.75604112530482,59.407525956887746,-128.625,-1118.0,2360.875,False
"PEBBLES_L:-0.667, PEBBLES_M:1.000, PEBBLES_S:-0.667, PEBBLES_XL:0.000, PEBBLES_XS:0.333",1260.22745,21.2473679794649,59.31216756908344,-1144.5770499999994,1159.5162,1245.2882999999995,False
"PEBBLES_L:1.000, PEBBLES_M:-0.154, PEBBLES_S:0.231, PEBBLES_XL:-0.154, PEBBLES_XS:-0.923",1280.808250000001,21.628629221491043,59.21818885902119,1296.989450000001,1889.7755499999994,-1905.9567499999994,False
"PEBBLES_L:0.667, PEBBLES_M:-1.000, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:0.667",2108.8755499999997,35.67636088446804,59.111285392286575,3042.894199999998,-3103.0620499999986,2169.0434000000005,False
"PEBBLES_L:-1.000, PEBBLES_M:0.429, PEBBLES_S:0.786, PEBBLES_XL:0.071, PEBBLES_XS:-0.286",1226.0297500000001,20.74462147387642,59.101090446211906,-365.47044999999935,73.33794999999941,1518.16225,False
"PEBBLES_L:-0.000, PEBBLES_M:1.000, PEBBLES_S:-0.000, PEBBLES_XL:-0.333, PEBBLES_XS:-0.667",1296.8371500000012,21.976870986139634,59.009180643499704,-909.1457999999993,3358.8217000000004,-1152.83875,False
"PEBBLES_L:-0.286, PEBBLES_M:0.786, PEBBLES_S:0.786, PEBBLES_XL:-0.286, PEBBLES_XS:-1.000",1486.485850000001,25.298613370515604,58.75760177956762,-562.0270999999993,2854.464,-805.9510499999997,False
"PEBBLES_L:-0.471, PEBBLES_M:1.000, PEBBLES_S:-0.176, PEBBLES_XL:-0.176, PEBBLES_XS:-0.176",1072.8868500000015,18.286396808777596,58.67130967457779,-1189.8213,2135.722800000001,126.98535000000061,False
"PEBBLES_L:1.000, PEBBLES_M:-0.667, PEBBLES_S:-0.250, PEBBLES_XL:0.167, PEBBLES_XS:-0.250",1155.3065500000016,19.814191803578336,58.307023645110746,2070.447,-378.57804999999917,-536.5623999999993,False
"PEBBLES_L:0.071, PEBBLES_M:-1.000, PEBBLES_S:0.786, PEBBLES_XL:0.429, PEBBLES_XS:-0.286",1478.1718499999986,25.404753948622442,58.18485205522534,2465.30045,-2435.7631500000007,1448.634549999999,False
"PEBBLES_L:-0.000, PEBBLES_M:0.667, PEBBLES_S:-1.000, PEBBLES_XL:-0.000, PEBBLES_XS:0.333",1087.655599999998,18.741398888673896,58.034920790107485,-467.4678000000008,1135.2747499999996,419.8486499999992,False
"PEBBLES_L:-0.375, PEBBLES_M:-1.000, PEBBLES_S:-0.375, PEBBLES_XL:0.875, PEBBLES_XS:0.875",2265.1875,39.104655049910015,57.92628772991088,2769.5,-4719.5625,4215.25,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.444, PEBBLES_S:0.111, PEBBLES_XL:0.667, PEBBLES_XS:0.667",1805.9020499999997,31.43940162259703,57.44072586616947,1390.3562999999986,-3657.721499999998,4073.267249999999,False
"PEBBLES_L:-0.818, PEBBLES_M:0.091, PEBBLES_S:-0.818, PEBBLES_XL:0.545, PEBBLES_XS:1.000",1759.1425499999996,30.666747759597346,57.36319233425935,566.3711999999996,-2452.1021499999997,3644.8734999999997,False
"PEBBLES_L:-0.818, PEBBLES_M:1.000, PEBBLES_S:-0.818, PEBBLES_XL:0.091, PEBBLES_XS:0.545",1404.7696500000004,24.61216564631986,57.07623092525582,-1113.0178000000005,654.3100000000004,1863.4774500000005,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.500, PEBBLES_S:1.000, PEBBLES_XL:0.500, PEBBLES_XS:0.000",1660.25,29.229757988687492,56.79999131852376,1387.0,-2867.25,3140.5,False
"PEBBLES_L:0.818, PEBBLES_M:-1.000, PEBBLES_S:-0.091, PEBBLES_XL:0.364, PEBBLES_XS:-0.091",1351.7976499999977,23.81465564684164,56.76326670628456,2659.5701499999996,-1746.121650000001,438.349149999999,False
"PEBBLES_L:-0.333, PEBBLES_M:-1.000, PEBBLES_S:0.333, PEBBLES_XL:0.667, PEBBLES_XS:0.333",1721.0392499999984,30.371064334249184,56.66707070450598,2470.552299999998,-3832.3092499999984,3082.796199999999,False
"PEBBLES_L:-1.000, PEBBLES_M:0.667, PEBBLES_S:-0.583, PEBBLES_XL:0.250, PEBBLES_XS:0.667",1371.991899999999,24.23147577488272,56.62023694909021,-652.5009000000018,-622.3530499999988,2646.8458499999997,False
"PEBBLES_L:-0.231, PEBBLES_M:-0.231, PEBBLES_S:-1.000, PEBBLES_XL:0.538, PEBBLES_XS:0.923",1632.1888500000023,29.067698944933,56.15129195785623,1220.9696000000004,-2447.0238999999992,2858.243150000001,False
"PEBBLES_L:-0.231, PEBBLES_M:0.538, PEBBLES_S:0.923, PEBBLES_XL:-0.231, PEBBLES_XS:-1.000",1335.5123500000045,23.93703601944702,55.79272007256881,-226.44275000000016,2289.9792000000016,-728.0240999999969,False
"PEBBLES_L:-0.000, PEBBLES_M:-1.000, PEBBLES_S:0.500, PEBBLES_XL:0.500, PEBBLES_XS:-0.000",1401.5,25.182203185631447,55.65438375938738,2402.75,-2903.75,1902.5,False
"PEBBLES_L:-0.167, PEBBLES_M:0.250, PEBBLES_S:-1.000, PEBBLES_XL:0.250, PEBBLES_XS:0.667",1156.4387500000003,20.80633470659688,55.58108942817971,194.01485000000048,-652.8616000000011,1615.2855000000009,False
"PEBBLES_L:-1.000, PEBBLES_M:-1.000, PEBBLES_S:0.818, PEBBLES_XL:0.818, PEBBLES_XS:0.364",2176.6298,39.549776478689154,55.03519852186388,2492.122500000001,-4786.1695,4470.676799999999,False
"PEBBLES_L:0.538, PEBBLES_M:0.154, PEBBLES_S:0.538, PEBBLES_XL:-0.231, PEBBLES_XS:-1.000",1136.3238000000001,20.918712411051267,54.32092461865316,554.9809999999998,2261.78895,-1680.4461499999998,False
"PEBBLES_L:-0.333, PEBBLES_M:-0.667, PEBBLES_S:1.000, PEBBLES_XL:0.333, PEBBLES_XS:-0.333",1254.4435000000005,23.10015803536068,54.304541903122704,1657.8487500000006,-1950.8598500000003,1547.4546000000003,False
"PEBBLES_L:-1.000, PEBBLES_M:0.500, PEBBLES_S:1.000, PEBBLES_XL:0.000, PEBBLES_XS:-0.500",1271.0,23.740683788136234,53.536789897987184,-460.0,549.75,1181.25,False
"PEBBLES_L:0.471, PEBBLES_M:-1.000, PEBBLES_S:-0.118, PEBBLES_XL:0.471, PEBBLES_XS:0.176",1306.3821500000006,24.4390674920111,53.454664357674226,2517.5357500000014,-2540.2573500000008,1329.10375,False
"PEBBLES_L:-0.333, PEBBLES_M:0.000, PEBBLES_S:1.000, PEBBLES_XL:0.000, PEBBLES_XS:-0.667",995.4362500000007,18.785200284032477,52.99045178912076,426.73515000000043,327.2366000000002,241.46450000000004,True
"PEBBLES_L:-1.000, PEBBLES_M:0.176, PEBBLES_S:0.765, PEBBLES_XL:0.176, PEBBLES_XS:-0.118",1069.3485500000006,20.220431296236008,52.884556928271735,-41.243100000000595,-802.4530499999994,1913.0447000000006,False
"PEBBLES_L:1.000, PEBBLES_M:-0.818, PEBBLES_S:0.545, PEBBLES_XL:0.091, PEBBLES_XS:-0.818",1291.9151999999976,24.685575738207923,52.33482150470539,2381.845449999998,-26.781849999998485,-1063.1484000000019,False
"PEBBLES_L:0.667, PEBBLES_M:-1.000, PEBBLES_S:0.667, PEBBLES_XL:0.250, PEBBLES_XS:-0.583",1268.3975499999992,24.39166609260214,52.001267366672316,2551.077049999999,-1246.7662000000005,-35.91329999999925,False
"PEBBLES_L:-1.000, PEBBLES_M:-1.000, PEBBLES_S:0.000, PEBBLES_XL:1.000, PEBBLES_XS:1.000",2359.0,45.46852832223125,51.88203988662192,2605.5,-5689.5,5443.0,False
"PEBBLES_L:-0.667, PEBBLES_M:1.000, PEBBLES_S:0.583, PEBBLES_XL:-0.250, PEBBLES_XS:-0.667",1262.2274500000012,24.341086268096074,51.855838975206545,-1161.702049999999,2529.8912,-105.96169999999984,False
"PEBBLES_L:0.500, PEBBLES_M:-0.500, PEBBLES_S:1.000, PEBBLES_XL:-0.000, PEBBLES_XS:-1.000",1234.25,23.84278800285913,51.76617767402008,1655.75,454.25,-875.75,False
"PEBBLES_L:0.250, PEBBLES_M:-1.000, PEBBLES_S:-0.583, PEBBLES_XL:0.667, PEBBLES_XS:0.667",1665.9234499999975,32.22802225595612,51.691768013847486,2649.9460999999983,-3549.5561,2565.533449999999,False
"PEBBLES_L:0.071, PEBBLES_M:0.429, PEBBLES_S:-1.000, PEBBLES_XL:0.071, PEBBLES_XS:0.429",918.8276000000005,17.80019369441499,51.618966387331675,-149.08470000000034,488.1141000000007,579.7982000000002,False
"PEBBLES_L:1.000, PEBBLES_M:1.000, PEBBLES_S:-0.500, PEBBLES_XL:-0.500, PEBBLES_XS:-1.000",1686.0,32.8690649213101,51.294431528136066,-348.25,5001.75,-2967.5,False
"PEBBLES_L:-0.286, PEBBLES_M:-1.000, PEBBLES_S:-0.286, PEBBLES_XL:0.786, PEBBLES_XS:0.786",1818.4642499999964,35.54493326959438,51.159591050787974,2549.822,-4409.378950000002,3678.0211999999983,False
"PEBBLES_L:0.167, PEBBLES_M:-0.667, PEBBLES_S:1.000, PEBBLES_XL:0.167, PEBBLES_XS:-0.667",1113.1178,21.805148997909846,51.04839229058692,1747.8071500000005,-843.7164499999999,209.02709999999934,False
"PEBBLES_L:-0.500, PEBBLES_M:0.000, PEBBLES_S:-1.000, PEBBLES_XL:0.500, PEBBLES_XS:1.000",1489.0,29.22964581114666,50.94143150486528,674.25,-2250.0,3064.75,False
"PEBBLES_L:-0.667, PEBBLES_M:-0.667, PEBBLES_S:1.000, PEBBLES_XL:0.444, PEBBLES_XS:-0.111",1349.1897999999997,26.556432061258086,50.80463357757567,1598.1222000000002,-2688.9866,2440.0541999999996,False
"PEBBLES_L:-1.000, PEBBLES_M:0.333, PEBBLES_S:-0.333, PEBBLES_XL:0.333, PEBBLES_XS:0.667",1164.7413999999972,22.965500686181496,50.71700442833499,-227.84935000000132,-1475.7289,2868.3196499999985,False
"PEBBLES_L:1.000, PEBBLES_M:0.333, PEBBLES_S:-0.000, PEBBLES_XL:-0.333, PEBBLES_XS:-1.000",1272.181550000002,25.094954044893242,50.69471526921914,501.3220000000001,3295.0469500000017,-2524.1874,False
"PEBBLES_L:-1.000, PEBBLES_M:0.875, PEBBLES_S:-1.000, PEBBLES_XL:0.250, PEBBLES_XS:0.875",1501.125,29.695682611013364,50.55027761656071,-914.25,-374.5625,2789.9375,False
"PEBBLES_L:-0.062, PEBBLES_M:-1.000, PEBBLES_S:0.250, PEBBLES_XL:0.562, PEBBLES_XS:0.250",1334.5625,26.431288567634855,50.491768367062264,2348.09375,-3313.3125,2299.78125,False
"PEBBLES_L:-0.583, PEBBLES_M:-1.000, PEBBLES_S:0.667, PEBBLES_XL:0.667, PEBBLES_XS:0.250",1623.7346999999982,32.217118804541876,50.399748961135806,2327.306249999998,-4014.6944999999987,3311.122949999999,False
"PEBBLES_L:1.000, PEBBLES_M:-0.000, PEBBLES_S:-1.000, PEBBLES_XL:-0.000, PEBBLES_XS:-0.000",1063.0,21.17490679815094,50.20092934212228,943.0,1071.5,-951.5,False
"PEBBLES_L:-0.471, PEBBLES_M:-0.176, PEBBLES_S:1.000, PEBBLES_XL:0.118, PEBBLES_XS:-0.471",937.4835500000017,18.78974427561159,49.89336396753529,635.96605,-574.0420999999997,875.5596000000014,False
"PEBBLES_L:-0.429, PEBBLES_M:1.000, PEBBLES_S:-0.786, PEBBLES_XL:-0.071, PEBBLES_XS:0.286",1031.8725499999996,20.81264844564382,49.579108237710855,-1189.5606500000008,1561.6947500000003,659.7384500000001,False
"PEBBLES_L:1.000, PEBBLES_M:-0.333, PEBBLES_S:-0.333, PEBBLES_XL:-0.000, PEBBLES_XS:-0.333",856.4919000000011,17.29443059206881,49.5241456745495,1361.874100000001,675.0219499999998,-1180.4041499999996,False
"PEBBLES_L:0.429, PEBBLES_M:-1.000, PEBBLES_S:0.071, PEBBLES_XL:0.429, PEBBLES_XS:0.071",1134.9264999999987,22.990342521709955,49.36535847294484,2405.2234,-2419.5865,1149.2895999999987,False
"PEBBLES_L:-0.154, PEBBLES_M:0.231, PEBBLES_S:1.000, PEBBLES_XL:-0.154, PEBBLES_XS:-0.923",1071.0089499999995,21.706357900847213,49.34079475203886,152.99675000000025,1505.752449999999,-587.7402499999998,False
"PEBBLES_L:0.250, PEBBLES_M:-0.062, PEBBLES_S:-1.000, PEBBLES_XL:0.250, PEBBLES_XS:0.562",984.25,19.97283723882871,49.27942826703376,748.25,-791.90625,1027.90625,False
"PEBBLES_L:-0.923, PEBBLES_M:-0.154, PEBBLES_S:-0.538, PEBBLES_XL:0.615, PEBBLES_XS:1.000",1566.2604000000028,31.819430249251802,49.22339550805853,818.6179000000011,-3202.9051500000005,3950.5476500000022,False
"PEBBLES_L:-0.875, PEBBLES_M:1.000, PEBBLES_S:1.000, PEBBLES_XL:-0.250, PEBBLES_XS:-0.875",1462.3125,29.7816841944069,49.10106797367179,-1126.6875,2520.5,68.5,False
"PEBBLES_L:-0.118, PEBBLES_M:-1.000, PEBBLES_S:0.765, PEBBLES_XL:0.471, PEBBLES_XS:-0.118",1276.5309999999993,26.009889642890876,49.07867805386501,2289.7553000000007,-2868.620000000002,1855.3957000000007,False
"PEBBLES_L:-1.000, PEBBLES_M:0.154, PEBBLES_S:0.923, PEBBLES_XL:0.154, PEBBLES_XS:-0.231",1055.2622999999994,21.596695088877315,48.86221228096508,-14.429600000001301,-705.2971999999993,1774.9891,False
"PEBBLES_L:0.111, PEBBLES_M:-1.000, PEBBLES_S:-0.444, PEBBLES_XL:0.667, PEBBLES_XS:0.667",1518.2727499999992,31.546719074177044,48.12775447202686,2518.963399999998,-3698.3874499999984,2697.6967999999997,False
"PEBBLES_L:1.000, PEBBLES_M:0.545, PEBBLES_S:-0.364, PEBBLES_XL:-0.364, PEBBLES_XS:-0.818",1219.755749999994,25.607088030311402,47.633520397014884,131.50284999999803,3620.3243999999977,-2532.071500000002,False
"PEBBLES_L:0.071, PEBBLES_M:-0.286, PEBBLES_S:-1.000, PEBBLES_XL:0.429, PEBBLES_XS:0.786",1197.3746,25.3099102521424,47.308528085303905,1170.5087000000012,-1952.6664500000006,1979.5323499999995,False
"PEBBLES_L:-0.545, PEBBLES_M:-1.000, PEBBLES_S:-0.091, PEBBLES_XL:0.818, PEBBLES_XS:0.818",1739.4256000000041,37.13716201378537,46.83787090015997,2415.428100000002,-4765.8196499999995,4089.8171500000017,False
"PEBBLES_L:0.786, PEBBLES_M:0.786, PEBBLES_S:-1.000, PEBBLES_XL:-0.286, PEBBLES_XS:-0.286",1179.283700000002,25.19568246689165,46.804991353166876,-345.6413499999985,3269.24015,-1744.3150999999996,False
"PEBBLES_L:1.000, PEBBLES_M:0.118, PEBBLES_S:-0.471, PEBBLES_XL:-0.176, PEBBLES_XS:-0.471",898.9156999999991,19.220473739480955,46.76865472641956,652.23585,2057.965949999999,-1811.2860999999998,False
"PEBBLES_L:0.333, PEBBLES_M:-1.000, PEBBLES_S:0.667, PEBBLES_XL:0.333, PEBBLES_XS:-0.333",1081.9607499999986,23.139517680386845,46.75813752665524,2334.9476999999993,-1975.1907500000002,722.2037999999995,False
"PEBBLES_L:-1.000, PEBBLES_M:0.000, PEBBLES_S:0.333, PEBBLES_XL:0.333, PEBBLES_XS:0.333",958.8265499999998,20.670496234695815,46.38623761681113,191.30389999999943,-1872.0688999999998,2639.59155,False
"PEBBLES_L:-0.500, PEBBLES_M:1.000, PEBBLES_S:-1.000, PEBBLES_XL:0.000, PEBBLES_XS:0.500",1099.75,23.776037792532815,46.254552991389986,-1172.75,1167.0,1105.5,False
"PEBBLES_L:-1.000, PEBBLES_M:0.364, PEBBLES_S:-0.545, PEBBLES_XL:0.364, PEBBLES_XS:0.818",1183.4501,25.58562001651449,46.254501522188264,-263.77689999999984,-1605.7588000000005,3052.9858000000004,False
"PEBBLES_L:0.875, PEBBLES_M:-1.000, PEBBLES_S:0.250, PEBBLES_XL:0.250, PEBBLES_XS:-0.375",1068.3125,23.11420598850573,46.21887079016481,2516.0625,-1237.375,-210.375,False
"PEBBLES_L:-0.250, PEBBLES_M:1.000, PEBBLES_S:-0.250, PEBBLES_XL:-0.250, PEBBLES_XS:-0.250",861.375,18.89309608449647,45.59205098770644,-1232.0,2548.625,-455.25,False
"PEBBLES_L:1.000, PEBBLES_M:-0.765, PEBBLES_S:0.118, PEBBLES_XL:0.118, PEBBLES_XS:-0.471",945.8246499999996,20.75556842680075,45.569681858421085,2108.32495,-301.7454000000007,-860.7548999999999,False
"PEBBLES_L:0.176, PEBBLES_M:0.765, PEBBLES_S:-1.000, PEBBLES_XL:-0.118, PEBBLES_XS:0.176",900.2003000000009,19.78881173454363,45.490366580657216,-671.9932999999992,1864.2588000000012,-292.06520000000114,False
"PEBBLES_L:1.000, PEBBLES_M:-0.429, PEBBLES_S:0.286, PEBBLES_XL:-0.071, PEBBLES_XS:-0.786",943.0195499999991,20.782513426386963,45.37562568359389,1556.3315499999999,1026.4541499999996,-1639.7661500000004,False
"PEBBLES_L:-0.000, PEBBLES_M:0.667, PEBBLES_S:0.667, PEBBLES_XL:-0.333, PEBBLES_XS:-1.000",1090.3290500000003,24.169659850904985,45.111476815391555,-490.27170000000115,2962.3436500000016,-1381.7429000000002,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.615, PEBBLES_S:0.923, PEBBLES_XL:0.538, PEBBLES_XS:0.154",1355.2870000000037,30.184020958890184,44.90081032761896,1406.6502499999986,-3333.8088499999976,3282.4456000000027,False
"PEBBLES_L:0.000, PEBBLES_M:-1.000, PEBBLES_S:-0.333, PEBBLES_XL:0.667, PEBBLES_XS:0.667",1400.1734499999975,31.191272104801055,44.8899116809179,2414.1960999999983,-3817.4311,2803.408449999999,False
"PEBBLES_L:-0.071, PEBBLES_M:-0.786, PEBBLES_S:1.000, PEBBLES_XL:0.286, PEBBLES_XS:-0.429",1026.1175500000004,22.91712883476862,44.775135550280226,1813.1707000000006,-1770.638750000001,983.5856000000008,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.583, PEBBLES_S:0.250, PEBBLES_XL:0.667, PEBBLES_XS:0.667",1438.7198999999973,32.1393076227161,44.76511805696487,1410.566249999999,-3965.5239,3993.6775499999985,False
"PEBBLES_L:1.000, PEBBLES_M:-1.000, PEBBLES_S:-0.333, PEBBLES_XL:0.333, PEBBLES_XS:-0.000",1115.897,25.153170086867156,44.36407006139661,2593.1828499999997,-1602.9541499999996,125.66829999999982,False
"PEBBLES_L:1.000, PEBBLES_M:0.062, PEBBLES_S:0.062, PEBBLES_XL:-0.250, PEBBLES_XS:-0.875",977.15625,22.040765896938016,44.33404240892328,777.84375,2452.0625,-2252.75,False
"PEBBLES_L:1.000, PEBBLES_M:-1.000, PEBBLES_S:-1.000, PEBBLES_XL:0.500, PEBBLES_XS:0.500",1452.25,32.909208092556824,44.12898651087444,2790.0,-2345.5,1007.75,False
"PEBBLES_L:-0.667, PEBBLES_M:-0.250, PEBBLES_S:-0.667, PEBBLES_XL:0.583, PEBBLES_XS:1.000",1325.0153000000018,30.207945148961418,43.863139100196534,929.5687500000013,-3097.1805000000004,3492.627050000001,False
"PEBBLES_L:1.000, PEBBLES_M:-0.538, PEBBLES_S:-0.923, PEBBLES_XL:0.231, PEBBLES_XS:0.231",1039.392649999999,23.84085085032445,43.597129000362585,1806.7641500000004,-676.1976000000006,-91.17390000000069,False
"PEBBLES_L:0.667, PEBBLES_M:-0.167, PEBBLES_S:0.667, PEBBLES_XL:-0.167, PEBBLES_XS:-1.000",943.9276499999996,21.747524509922695,43.403912457682985,1011.8858,1600.7577,-1668.7158500000005,False
"PEBBLES_L:-0.231, PEBBLES_M:-1.000, PEBBLES_S:0.538, PEBBLES_XL:0.538, PEBBLES_XS:0.154",1156.2564999999977,26.749501817885914,43.225347068963835,2187.96515,-3361.88465,2330.1759999999977,False
"PEBBLES_L:-0.154, PEBBLES_M:-0.538, PEBBLES_S:-0.923, PEBBLES_XL:0.615, PEBBLES_XS:1.000",1367.0718499999984,31.888541550840355,42.87031590392607,1600.0416499999992,-3231.0954,2998.1255999999994,False
"PEBBLES_L:-1.000, PEBBLES_M:0.875, PEBBLES_S:0.250, PEBBLES_XL:-0.062, PEBBLES_XS:-0.062",870.96875,20.449581919310603,42.59102965706803,-1283.0,1017.625,1136.34375,False
"PEBBLES_L:0.333, PEBBLES_M:1.000, PEBBLES_S:-0.667, PEBBLES_XL:-0.333, PEBBLES_XS:-0.333",976.1667499999996,23.065237913754434,42.32198920514428,-965.4179999999983,3373.7175499999985,-1432.1328000000005,False
"PEBBLES_L:0.286, PEBBLES_M:1.000, PEBBLES_S:-0.071, PEBBLES_XL:-0.429, PEBBLES_XS:-0.786",1070.4747500000003,25.350239474767715,42.22740187782029,-937.6940499999992,3918.187899999999,-1910.0190999999995,False
"PEBBLES_L:0.923, PEBBLES_M:0.538, PEBBLES_S:-1.000, PEBBLES_XL:-0.231, PEBBLES_XS:-0.231",1004.8626500000009,23.813071136290592,42.197944324309034,6.719149999999445,2736.79925,-1738.6557499999985,False
"PEBBLES_L:0.176, PEBBLES_M:-1.000, PEBBLES_S:0.176, PEBBLES_XL:0.471, PEBBLES_XS:0.176",993.7538499999994,23.633408303978484,42.04868960152097,2240.1994500000005,-2855.3855000000012,1608.9399,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.062, PEBBLES_S:0.875, PEBBLES_XL:0.250, PEBBLES_XS:-0.062",920.8125,22.02215049646534,41.8130145894605,264.1875,-1489.71875,2146.34375,False
"PEBBLES_L:-1.000, PEBBLES_M:-0.091, PEBBLES_S:0.364, PEBBLES_XL:0.364, PEBBLES_XS:0.364",902.3170500000006,21.636368154262605,41.70372049350778,307.6407499999991,-2146.2838999999994,2740.960200000001,False
"PEBBLES_L:-0.667, PEBBLES_M:0.444, PEBBLES_S:1.000, PEBBLES_XL:-0.111, PEBBLES_XS:-0.667",917.1998500000009,22.120210090572527,41.46433719410761,-453.79819999999836,1107.6246499999997,263.3733999999995,False
"PEBBLES_L:-0.818, PEBBLES_M:0.091, PEBBLES_S:1.000, PEBBLES_XL:0.091, PEBBLES_XS:-0.364",842.0367499999993,20.478940567243406,41.117202681219695,29.720899999999347,-427.0644499999994,1239.3802999999994,False
"PEBBLES_L:0.538, PEBBLES_M:-1.000, PEBBLES_S:-0.615, PEBBLES_XL:0.538, PEBBLES_XS:0.538",1195.0018500000006,29.132235409039943,41.01991602158971,2485.737,-2932.491949999999,1641.7567999999997,False
"PEBBLES_L:1.000, PEBBLES_M:-0.500, PEBBLES_S:-0.000, PEBBLES_XL:-0.000, PEBBLES_XS:-0.500",753.5,18.377929644813147,41.00026578416369,1571.5,476.75,-1294.75,False
"PEBBLES_L:-0.333, PEBBLES_M:1.000, PEBBLES_S:0.333, PEBBLES_XL:-0.333, PEBBLES_XS:-0.667",942.5392499999998,23.103169563798115,40.79696716059804,-1223.4476999999997,3001.6907499999998,-835.7038000000002,False
"PEBBLES_L:0.250, PEBBLES_M:0.562, PEBBLES_S:-1.000, PEBBLES_XL:-0.062, PEBBLES_XS:0.250",740.96875,18.19291577778843,40.728421933588145,-406.125,1343.71875,-196.625,False
"PEBBLES_L:-1.000, PEBBLES_M:1.000, PEBBLES_S:-0.333, PEBBLES_XL:0.000, PEBBLES_XS:0.333",905.7341499999991,22.383014241017392,40.46524477209241,-1458.9629500000005,802.3675499999999,1562.3295499999997,False
"PEBBLES_L:0.071, PEBBLES_M:0.429, PEBBLES_S:0.786, PEBBLES_XL:-0.286, PEBBLES_XS:-1.000",922.0892999999996,22.892909093119837,40.27838036001818,-173.32375000000138,2445.7630500000014,-1350.3500000000004,False
"PEBBLES_L:1.000, PEBBLES_M:0.167, PEBBLES_S:-0.250, PEBBLES_XL:-0.250, PEBBLES_XS:-0.667",830.9056,20.76212453319251,40.020258941787354,531.1572000000006,2469.1497499999996,-2169.40135,False
"PEBBLES_L:-0.091, PEBBLES_M:-0.091, PEBBLES_S:-1.000, PEBBLES_XL:0.364, PEBBLES_XS:0.818",948.1572499999984,23.765984949818733,39.89555879977237,659.55015,-1638.847850000001,1927.4549499999994,False
"PEBBLES_L:0.364, PEBBLES_M:-1.000, PEBBLES_S:0.364, PEBBLES_XL:0.364, PEBBLES_XS:-0.091",868.7532499999969,21.794122850928105,39.86181301914617,2230.966349999999,-2233.207850000001,870.9947499999993,False
